vacancy_id,date_posted,profession,experience_level,region,work_format,company_size,key_skills,salary_from_rub,salary_to_rub,currency
105956,2024-01-31,Full-stack Developer,Senior,Москва,Удалённо,Крупная (1000+),"Git, JavaScript, Node.js, React",179000,240000,RUB
100657,2024-01-31,Data Scientist,Middle,Удалённо (Россия),Офис,Малая (50-250),"Docker, Git, Pandas, Python, SQL, Statistics",110000,130000,RUB
105750,2024-01-31,Backend Developer,Middle,Екатеринбург,Гибрид,Средняя (250-1000),"Docker, Git, Java, REST API, SQL",58000,76000,RUB
105012,2024-01-31,Data Engineer,Middle,Нижний Новгород,Офис,Стартап (<50),"ClickHouse, Docker, Kafka, Python, Spark",48000,60000,RUB
101384,2024-01-31,Backend Developer,Senior,Нижний Новгород,Гибрид,Малая (50-250),"Docker, Git, Kubernetes, PostgreSQL, Python, REST API",99000,125000,RUB
103380,2024-01-31,Data Scientist,Senior,Москва,Гибрид,Средняя (250-1000),"Docker, Git, Python, SQL, Scikit-learn",182000,231000,RUB
101931,2024-01-31,Frontend Developer,Lead,Краснодар,Удалённо,Малая (50-250),"CSS, Git, HTML, JavaScript, React, TypeScript",124000,159000,RUB
104335,2024-01-31,Frontend Developer,Junior,Краснодар,Удалённо,Крупная (1000+),"Git, HTML, JavaScript, TypeScript",34000,46000,RUB
101496,2024-02-01,Full-stack Developer,Junior,Санкт-Петербург,Удалённо,Крупная (1000+),"Git, JavaScript, Node.js, React, SQL",43000,56000,RUB
101598,2024-02-01,QA Engineer,Senior,Москва,Офис,Малая (50-250),"Git, Postman, Python, SQL",110000,128000,RUB
100889,2024-02-01,Data Scientist,Middle,Санкт-Петербург,Удалённо,Стартап (<50),"Docker, Git, Pandas, PyTorch, Python, Scikit-learn",94000,121000,RUB
105554,2024-02-01,Frontend Developer,Junior,Краснодар,Удалённо,Средняя (250-1000),"CSS, Git, HTML, React",30000,36000,RUB
104439,2024-02-01,Backend Developer,Middle,Москва,Офис,Малая (50-250),"Docker, Kubernetes, PostgreSQL, SQL",85000,112000,RUB
103968,2024-02-01,System Analyst,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"BPMN, Git, SQL, UML",81000,105000,RUB
102927,2024-02-02,System Analyst,Middle,Москва,Гибрид,Крупная (1000+),"BPMN, Confluence, Git, Jira, UML",101000,135000,RUB
102779,2024-02-02,DevOps Engineer,Lead,Москва,Гибрид,Средняя (250-1000),"AWS, Git, Kubernetes",272000,322000,RUB
104324,2024-02-02,QA Engineer,Lead,Санкт-Петербург,Гибрид,Средняя (250-1000),"Git, Postman, SQL, Selenium",131000,168000,RUB
104954,2024-02-02,Full-stack Developer,Middle,Новосибирск,Удалённо,Стартап (<50),"Git, JavaScript, Node.js, SQL",61000,76000,RUB
105144,2024-02-02,Data Analyst,Middle,Казань,Офис,Малая (50-250),"Git, Power BI, Python, SQL, Tableau",48000,61000,RUB
103078,2024-02-02,Data Scientist,Lead,Москва,Удалённо,Средняя (250-1000),"Git, Pandas, PyTorch, Python, Scikit-learn, Statistics",251000,304000,RUB
100750,2024-02-02,QA Engineer,Junior,Новосибирск,Удалённо,Малая (50-250),"Git, Manual Testing, Python, Selenium",30000,39000,RUB
102531,2024-02-02,QA Engineer,Senior,Новосибирск,Гибрид,Малая (50-250),"Git, Manual Testing, Python, Selenium",68000,90000,RUB
103902,2024-02-02,Full-stack Developer,Junior,Москва,Офис,Стартап (<50),"Docker, Git, JavaScript, Node.js, React, SQL",45000,57000,RUB
101111,2024-02-02,QA Engineer,Junior,Екатеринбург,Удалённо,Малая (50-250),"Git, Manual Testing, Postman, Python",30000,39000,RUB
100821,2024-02-02,Frontend Developer,Senior,Москва,Офис,Крупная (1000+),"Git, JavaScript, React, TypeScript",141000,187000,RUB
103218,2024-02-03,Data Analyst,Junior,Санкт-Петербург,Офис,Крупная (1000+),"Excel, Git, Power BI, Python, Tableau",38000,48000,RUB
104792,2024-02-03,Data Engineer,Middle,Санкт-Петербург,Гибрид,Крупная (1000+),"ClickHouse, Docker, Git, Python, Spark",120000,157000,RUB
105546,2024-02-03,Data Analyst,Junior,Москва,Гибрид,Крупная (1000+),"Excel, Git, Power BI, Python, SQL, Tableau",55000,67000,RUB
103026,2024-02-03,Data Engineer,Junior,Санкт-Петербург,Офис,Крупная (1000+),"Airflow, Docker, Git, Spark",56000,74000,RUB
100807,2024-02-03,Mobile Developer,Lead,Новосибирск,Удалённо,Малая (50-250),"Git, Kotlin, SQL",148000,196000,RUB
105447,2024-02-03,Data Analyst,Senior,Москва,Офис,Стартап (<50),"Excel, Git, Power BI, Python, SQL, Tableau",107000,131000,RUB
100220,2024-02-03,Data Analyst,Junior,Казань,Гибрид,Средняя (250-1000),"Excel, Git, Power BI, Python, Tableau",35000,44000,RUB
105065,2024-02-03,Frontend Developer,Junior,Москва,Офис,Стартап (<50),"CSS, Git, HTML, React, TypeScript",43000,53000,RUB
101940,2024-02-04,QA Engineer,Senior,Казань,Офис,Малая (50-250),"Git, Manual Testing, Postman, Python, SQL, Selenium",74000,98000,RUB
102105,2024-02-04,Mobile Developer,Middle,Москва,Офис,Малая (50-250),"Git, Kotlin, REST API, SQL, Swift",85000,105000,RUB
101548,2024-02-04,Full-stack Developer,Middle,Санкт-Петербург,Офис,Стартап (<50),"Docker, Git, JavaScript, SQL",67000,86000,RUB
100714,2024-02-05,System Analyst,Middle,Казань,Офис,Стартап (<50),"Confluence, Git, UML",42000,50000,RUB
103650,2024-02-05,QA Engineer,Lead,Удалённо (Россия),Удалённо,Крупная (1000+),"Git, Manual Testing, Postman, Python, SQL, Selenium",146000,197000,RUB
103688,2024-02-05,Full-stack Developer,Middle,Удалённо (Россия),Удалённо,Стартап (<50),"Docker, Git, JavaScript, Node.js, React, SQL",71000,95000,RUB
101654,2024-02-05,Full-stack Developer,Middle,Санкт-Петербург,Офис,Крупная (1000+),"Docker, Git, JavaScript, Node.js, React, SQL",92000,108000,RUB
104394,2024-02-05,Data Engineer,Lead,Санкт-Петербург,Гибрид,Крупная (1000+),"Airflow, ClickHouse, Docker, Git, Kafka",220000,272000,RUB
103369,2024-02-05,Product Manager,Junior,Москва,Гибрид,Средняя (250-1000),"Agile, Analytics, Confluence, Git, SQL",61000,78000,RUB
100834,2024-02-05,Frontend Developer,Senior,Екатеринбург,Удалённо,Малая (50-250),"CSS, Git, HTML, JavaScript, TypeScript",67000,79000,RUB
103509,2024-02-05,Product Manager,Lead,Казань,Офис,Малая (50-250),"Agile, Git, SQL",132000,165000,RUB
100437,2024-02-06,Product Manager,Middle,Удалённо (Россия),Удалённо,Стартап (<50),"Agile, Git, SQL",75000,98000,RUB
102095,2024-02-06,Data Analyst,Junior,Краснодар,Гибрид,Малая (50-250),"Excel, Git, Power BI, Python, SQL",30000,38000,RUB
103931,2024-02-06,Mobile Developer,Junior,Удалённо (Россия),Офис,Стартап (<50),"Git, Kotlin, SQL",44000,53000,RUB
104452,2024-02-06,Backend Developer,Middle,Екатеринбург,Гибрид,Крупная (1000+),"Docker, Git, Java, Kubernetes, Python, REST API, SQL",70000,94000,RUB
103554,2024-02-07,QA Engineer,Middle,Удалённо (Россия),Удалённо,Стартап (<50),"Git, Manual Testing, Postman, SQL, Selenium",64000,84000,RUB
101819,2024-02-07,Data Analyst,Junior,Москва,Удалённо,Крупная (1000+),"Excel, Git, SQL, Tableau",49000,66000,RUB
100278,2024-02-07,System Analyst,Middle,Санкт-Петербург,Офис,Стартап (<50),"BPMN, Confluence, Git",74000,86000,RUB
102115,2024-02-07,Data Scientist,Senior,Москва,Удалённо,Стартап (<50),"Docker, Git, PyTorch, SQL",198000,230000,RUB
105199,2024-02-07,Data Analyst,Senior,Екатеринбург,Гибрид,Крупная (1000+),"Git, Python, SQL, Tableau",112000,135000,RUB
104711,2024-02-07,Data Engineer,Middle,Москва,Удалённо,Малая (50-250),"Airflow, Docker, Git, Kafka, Python, SQL",81000,104000,RUB
102390,2024-02-07,Product Manager,Junior,Москва,Офис,Малая (50-250),"Git, Jira, SQL",63000,76000,RUB
104816,2024-02-07,QA Engineer,Middle,Москва,Офис,Стартап (<50),"Git, Manual Testing, Postman, Python, Selenium",61000,72000,RUB
105452,2024-02-07,Data Scientist,Junior,Удалённо (Россия),Удалённо,Малая (50-250),"Git, Pandas, PyTorch, SQL, Statistics",42000,50000,RUB
101984,2024-02-08,Full-stack Developer,Middle,Нижний Новгород,Удалённо,Малая (50-250),"Docker, Git, JavaScript, Node.js, React",60000,71000,RUB
105555,2024-02-08,Data Engineer,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"ClickHouse, Git, Kafka, Python, SQL",104000,134000,RUB
103589,2024-02-08,Frontend Developer,Middle,Санкт-Петербург,Офис,Малая (50-250),"CSS, Git, HTML, JavaScript",68000,82000,RUB
104231,2024-02-09,Frontend Developer,Middle,Удалённо (Россия),Гибрид,Стартап (<50),"CSS, Git, HTML, JavaScript, React, TypeScript",66000,79000,RUB
101863,2024-02-09,Data Engineer,Lead,Удалённо (Россия),Гибрид,Крупная (1000+),"Docker, Git, Kafka, SQL, Spark",215000,254000,RUB
104080,2024-02-09,QA Engineer,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"Git, Manual Testing, Postman, Python, SQL, Selenium",53000,62000,RUB
103647,2024-02-09,Frontend Developer,Junior,Казань,Удалённо,Малая (50-250),"Git, HTML, JavaScript, React, TypeScript",32000,43000,RUB
104280,2024-02-10,DevOps Engineer,Junior,Санкт-Петербург,Офис,Стартап (<50),"CI/CD, Docker, Git, Kubernetes, Linux",41000,55000,RUB
104034,2024-02-10,System Analyst,Senior,Москва,Офис,Малая (50-250),"BPMN, Confluence, Git, Jira, SQL",155000,196000,RUB
104911,2024-02-10,Mobile Developer,Lead,Удалённо (Россия),Офис,Стартап (<50),"Git, REST API, Swift",165000,216000,RUB
100289,2024-02-10,Backend Developer,Middle,Нижний Новгород,Гибрид,Средняя (250-1000),"Docker, Git, Java, Kubernetes, REST API, SQL",60000,74000,RUB
104218,2024-02-10,Data Engineer,Junior,Санкт-Петербург,Удалённо,Средняя (250-1000),"Airflow, Git, Kafka",59000,69000,RUB
100461,2024-02-11,Mobile Developer,Lead,Санкт-Петербург,Удалённо,Стартап (<50),"Git, Kotlin, REST API, Swift",197000,256000,RUB
104370,2024-02-11,ML Engineer,Junior,Удалённо (Россия),Офис,Средняя (250-1000),"Git, Kubernetes, PyTorch",52000,59000,RUB
101877,2024-02-11,Backend Developer,Junior,Казань,Удалённо,Средняя (250-1000),"Docker, Git, Kubernetes, SQL",32000,42000,RUB
103791,2024-02-11,ML Engineer,Junior,Москва,Офис,Стартап (<50),"Docker, Git, Kubernetes, MLflow, Python, TensorFlow",66000,81000,RUB
104115,2024-02-11,Data Analyst,Senior,Удалённо (Россия),Офис,Крупная (1000+),"Git, SQL, Tableau",125000,168000,RUB
105834,2024-02-11,ML Engineer,Middle,Удалённо (Россия),Гибрид,Малая (50-250),"Docker, Git, Kubernetes, Python, TensorFlow",96000,125000,RUB
105343,2024-02-11,Backend Developer,Middle,Краснодар,Офис,Малая (50-250),"Git, Kubernetes, PostgreSQL, SQL",58000,69000,RUB
102478,2024-02-12,Data Engineer,Middle,Новосибирск,Гибрид,Средняя (250-1000),"Airflow, Python, SQL",72000,95000,RUB
100089,2024-02-12,System Analyst,Junior,Москва,Офис,Стартап (<50),"BPMN, Confluence, Git, Jira, SQL, UML",45000,60000,RUB
103142,2024-02-12,Data Scientist,Junior,Новосибирск,Гибрид,Стартап (<50),"Docker, Git, PyTorch, Scikit-learn, Statistics",47000,58000,RUB
103715,2024-02-12,Full-stack Developer,Senior,Удалённо (Россия),Офис,Крупная (1000+),"Docker, Git, Node.js, React, SQL",120000,149000,RUB
105496,2024-02-12,Data Scientist,Senior,Удалённо (Россия),Удалённо,Малая (50-250),"Docker, Git, Python, Scikit-learn, Statistics",171000,221000,RUB
100468,2024-02-12,Frontend Developer,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"Git, HTML, JavaScript, React",86000,114000,RUB
104065,2024-02-12,Frontend Developer,Senior,Краснодар,Удалённо,Крупная (1000+),"CSS, Git, HTML, JavaScript, React, TypeScript",84000,102000,RUB
103149,2024-02-12,Data Analyst,Middle,Удалённо (Россия),Офис,Стартап (<50),"Excel, Git, Python",72000,87000,RUB
104607,2024-02-13,Full-stack Developer,Senior,Удалённо (Россия),Гибрид,Малая (50-250),"Docker, Git, Node.js, React, SQL",141000,175000,RUB
105357,2024-02-13,Backend Developer,Junior,Казань,Офис,Стартап (<50),"Git, Java, Kubernetes, PostgreSQL, Python, SQL",33000,43000,RUB
100569,2024-02-13,Data Engineer,Lead,Москва,Гибрид,Средняя (250-1000),"Airflow, Git, Kafka, Spark",212000,244000,RUB
101377,2024-02-13,System Analyst,Middle,Нижний Новгород,Удалённо,Малая (50-250),"Confluence, Git, Jira, SQL, UML",47000,59000,RUB
105515,2024-02-13,Frontend Developer,Senior,Москва,Удалённо,Стартап (<50),"CSS, Git, HTML, React, TypeScript",144000,180000,RUB
101796,2024-02-13,Backend Developer,Junior,Москва,Гибрид,Стартап (<50),"Docker, Git, Kubernetes, PostgreSQL, Python",43000,56000,RUB
101646,2024-02-14,Full-stack Developer,Senior,Екатеринбург,Гибрид,Крупная (1000+),"Docker, Git, JavaScript, Node.js, React, SQL",108000,129000,RUB
104914,2024-02-14,Frontend Developer,Lead,Казань,Офис,Стартап (<50),"Git, HTML, JavaScript",98000,122000,RUB
100145,2024-02-14,DevOps Engineer,Senior,Екатеринбург,Удалённо,Средняя (250-1000),"Docker, Git, Terraform",83000,100000,RUB
102519,2024-02-14,DevOps Engineer,Middle,Екатеринбург,Удалённо,Средняя (250-1000),"AWS, Docker, Git, Kubernetes, Terraform",78000,103000,RUB
104776,2024-02-15,Frontend Developer,Middle,Москва,Удалённо,Стартап (<50),"Git, HTML, JavaScript, React, TypeScript",78000,103000,RUB
104646,2024-02-15,Mobile Developer,Senior,Санкт-Петербург,Офис,Стартап (<50),"Git, REST API, SQL",136000,178000,RUB
103805,2024-02-15,DevOps Engineer,Middle,Екатеринбург,Гибрид,Малая (50-250),"Docker, Git, Kubernetes, Linux",68000,85000,RUB
101845,2024-02-15,Data Engineer,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"Airflow, Docker, Git, Spark",112000,137000,RUB
102707,2024-02-15,ML Engineer,Middle,Москва,Гибрид,Крупная (1000+),"Docker, Git, MLflow, PyTorch, Python, TensorFlow",135000,155000,RUB
105630,2024-02-16,Mobile Developer,Middle,Москва,Гибрид,Средняя (250-1000),"Kotlin, REST API, SQL",95000,124000,RUB
101624,2024-02-16,Full-stack Developer,Senior,Москва,Удалённо,Стартап (<50),"Docker, Git, JavaScript, Node.js, React, SQL",179000,210000,RUB
104247,2024-02-16,Full-stack Developer,Junior,Санкт-Петербург,Гибрид,Крупная (1000+),"Docker, Git, JavaScript, React, SQL",58000,73000,RUB
102921,2024-02-16,Data Engineer,Middle,Москва,Гибрид,Средняя (250-1000),"ClickHouse, Docker, Git, Kafka, Spark",109000,133000,RUB
105914,2024-02-17,Full-stack Developer,Junior,Екатеринбург,Офис,Средняя (250-1000),"Docker, Git, Node.js, React, SQL",35000,44000,RUB
104865,2024-02-17,QA Engineer,Junior,Москва,Офис,Стартап (<50),"Git, Manual Testing, Postman, Python, SQL, Selenium",37000,49000,RUB
100022,2024-02-17,ML Engineer,Senior,Москва,Удалённо,Крупная (1000+),"Docker, Git, Kubernetes, MLflow, TensorFlow",219000,290000,RUB
101232,2024-02-17,System Analyst,Junior,Казань,Гибрид,Стартап (<50),"Confluence, Git, Jira, SQL, UML",34000,44000,RUB
